order_id,order_date,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,total_amount,year,month,month_name,day_of_week,quarter,week_of_year,is_weekend,season,order_size
9463,2023-12-14,698,User_698,Hyderabad,Regular,184,Annapurna Tiffins Punjabi,Mexican,3.5,360.48,2023,12,December,Thursday,4,50,False,Winter,Medium
9464,2023-11-08,1262,User_1262,Pune,Gold,354,Darbar Kitchen Chinese,,,662.05,2023,11,November,Wednesday,4,45,False,Fall,Large
9465,2023-07-31,234,User_234,Chennai,Regular,153,Annapurna Mess Andhra,Italian,4.7,699.07,2023,7,July,Monday,3,31,False,Summer,Large
9466,2023-12-08,1961,User_1961,Pune,Regular,335,New Biryani Family Restaurant,,,676.0,2023,12,December,Friday,4,49,False,Winter,Large
9467,2023-10-14,2315,User_2315,Pune,Regular,272,New Dhaba Pure Veg,Indian,4.8,1237.14,2023,10,October,Saturday,4,41,True,Fall,Extra Large
9468,2023-03-21,2498,User_2498,Bangalore,Regular,69,Classic Tiffins Punjabi,Chinese,4.9,167.3,2023,3,March,Tuesday,1,12,False,Spring,Small
9469,2023-09-05,1300,User_1300,Chennai,Regular,396,Taste of Delights Non-Veg,,,190.49,2023,9,September,Tuesday,3,36,False,Fall,Small
9470,2023-09-22,1148,User_1148,Hyderabad,Regular,186,Darbar Restaurant North Indian,Indian,4.3,1276.31,2023,9,September,Friday,3,38,False,Fall,Extra Large
9471,2023-06-13,1801,User_1801,Hyderabad,Gold,313,Spice Curry House South Indian,,,162.13,2023,6,June,Tuesday,2,24,False,Summer,Small
9472,2023-10-03,2142,User_2142,Chennai,Gold,309,Ruchi Curry House Multicuisine,,,539.15,2023,10,October,Tuesday,4,40,False,Fall,Medium
9473,2023-06-18,1227,User_1227,Hyderabad,Gold,440,Annapurna Kitchen North Indian,,,1213.41,2023,6,June,Sunday,2,24,True,Summer,Extra Large
9474,2023-04-11,2361,User_2361,Bangalore,Gold,282,Hotel Curry House Chinese,,,1162.23,2023,4,April,Tuesday,2,15,False,Spring,Extra Large
9475,2023-01-11,141,User_141,Pune,Gold,100,Spice Delights Family Restaurant,Indian,3.3,681.59,2023,1,January,Wednesday,1,2,False,Winter,Large
9476,2023-11-14,1984,User_1984,Pune,Gold,232,New Dhaba Family Restaurant,Mexican,4.0,513.38,2023,11,November,Tuesday,4,46,False,Fall,Medium
9477,2023-12-16,2924,User_2924,Hyderabad,Gold,302,Spice Curry House Andhra,,,966.74,2023,12,December,Saturday,4,50,True,Winter,Extra Large
9478,2023-03-02,455,User_455,Chennai,Gold,337,Annapurna Tiffins Chinese,,,630.31,2023,3,March,Thursday,1,9,False,Spring,Large
9479,2023-04-28,54,User_54,Chennai,Regular,34,Ruchi Dhaba Multicuisine,Chinese,4.3,1472.72,2023,4,April,Friday,2,17,False,Spring,Extra Large
9480,2023-02-10,2640,User_2640,Bangalore,Gold,328,Ruchi Curry House Andhra,,,229.8,2023,2,February,Friday,1,6,False,Winter,Small
9481,2023-03-15,1932,User_1932,Bangalore,Regular,138,Classic Mess Punjabi,Indian,4.8,942.02,2023,3,March,Wednesday,1,11,False,Spring,Extra Large
9482,2023-02-13,721,User_721,Chennai,Gold,105,Amma Curry House South Indian,Mexican,4.2,1346.6,2023,2,February,Monday,1,7,False,Winter,Extra Large
9483,2023-06-14,84,User_84,Hyderabad,Regular,35,Royal Biryani North Indian,Chinese,3.9,874.43,2023,6,June,Wednesday,2,24,False,Summer,Large
9484,2023-07-11,2617,User_2617,Chennai,Regular,497,Hotel Delights South Indian,,,1357.51,2023,7,July,Tuesday,3,28,False,Summer,Extra Large
9485,2023-03-04,1958,User_1958,Chennai,Regular,55,Darbar Restaurant Multicuisine,Indian,3.5,1148.7,2023,3,March,Saturday,1,9,True,Spring,Extra Large
9486,2023-01-02,554,User_554,Chennai,Gold,344,Annapurna Kitchen North Indian,,,1147.66,2023,1,January,Monday,1,1,False,Winter,Extra Large
9487,2023-12-22,1550,User_1550,Pune,Regular,480,Ruchi Curry House South Indian,,,971.38,2023,12,December,Friday,4,51,False,Winter,Extra Large
9488,2023-02-18,520,User_520,Chennai,Regular,454,Taste of Dhaba South Indian,,,1123.77,2023,2,February,Saturday,1,7,True,Winter,Extra Large
9489,2023-02-14,1508,User_1508,Pune,Gold,417,Hotel Biryani North Indian,,,134.95,2023,2,February,Tuesday,1,7,False,Winter,Small
9490,2023-10-04,2137,User_2137,Pune,Gold,479,Grand Mess Andhra,,,193.28,2023,10,October,Wednesday,4,40,False,Fall,Small
9491,2023-05-21,196,User_196,Hyderabad,Gold,228,Udupi Dhaba Pure Veg,Mexican,4.1,772.17,2023,5,May,Sunday,2,20,True,Spring,Large
9492,2023-05-09,802,User_802,Hyderabad,Gold,124,Spice Dhaba Andhra,Mexican,3.5,121.13,2023,5,May,Tuesday,2,19,False,Spring,Small
9493,2023-08-20,1363,User_1363,Bangalore,Gold,275,Classic Eatery South Indian,Italian,3.8,721.28,2023,8,August,Sunday,3,33,True,Summer,Large
9494,2023-12-18,42,User_42,Bangalore,Regular,227,Udupi Curry House Chinese,Italian,3.5,929.44,2023,12,December,Monday,4,51,False,Winter,Extra Large
9495,2023-12-17,2576,User_2576,Pune,Gold,463,Hotel Delights Chinese,,,207.46,2023,12,December,Sunday,4,50,True,Winter,Small
9496,2023-05-19,621,User_621,Bangalore,Regular,255,Hotel Tiffins Punjabi,Mexican,3.1,490.48,2023,5,May,Friday,2,20,False,Spring,Medium
9497,2023-02-04,342,User_342,Bangalore,Gold,164,Udupi Mess Family Restaurant,Italian,3.5,1306.87,2023,2,February,Saturday,1,5,True,Winter,Extra Large
9498,2023-05-09,1568,User_1568,Hyderabad,Gold,122,Amma Eatery Non-Veg,Indian,3.9,1104.15,2023,5,May,Tuesday,2,19,False,Spring,Extra Large
9499,2023-07-21,1681,User_1681,Chennai,Regular,48,Royal Tiffins North Indian,Mexican,3.8,1494.34,2023,7,July,Friday,3,29,False,Summer,Extra Large
9500,2023-01-09,844,User_844,Chennai,Gold,437,Swagath Tiffins Chinese,,,617.41,2023,1,January,Monday,1,2,False,Winter,Large
9501,2023-06-18,1128,User_1128,Pune,Gold,74,Spice Dhaba Non-Veg,Chinese,4.3,990.62,2023,6,June,Sunday,2,24,True,Summer,Extra Large
9502,2023-12-18,1623,User_1623,Pune,Gold,27,Darbar Dhaba Pure Veg,Italian,4.4,1372.05,2023,12,December,Monday,4,51,False,Winter,Extra Large
9503,2023-10-08,797,User_797,Bangalore,Regular,382,Annapurna Mess Andhra,,,154.6,2023,10,October,Sunday,4,40,True,Fall,Small
9504,2023-09-03,1452,User_1452,Bangalore,Regular,427,Spice Kitchen Pure Veg,,,1138.81,2023,9,September,Sunday,3,35,True,Fall,Extra Large
9505,2023-10-27,1504,User_1504,Bangalore,Regular,10,Darbar Restaurant Andhra,Chinese,3.4,355.23,2023,10,October,Friday,4,43,False,Fall,Medium
9506,2023-11-29,2978,User_2978,Pune,Regular,178,Sai Mess North Indian,Mexican,3.1,903.28,2023,11,November,Wednesday,4,48,False,Fall,Extra Large
9507,2023-05-08,2903,User_2903,Bangalore,Regular,293,Royal Eatery South Indian,,,462.6,2023,5,May,Monday,2,19,False,Spring,Medium
9508,2023-01-09,2553,User_2553,Chennai,Gold,15,Classic Cafe Multicuisine,Chinese,4.6,1407.8,2023,1,January,Monday,1,2,False,Winter,Extra Large
9509,2023-03-18,60,User_60,Chennai,Gold,224,Darbar Kitchen Non-Veg,Chinese,4.8,1123.52,2023,3,March,Saturday,1,11,True,Spring,Extra Large
9510,2023-01-17,1408,User_1408,Chennai,Regular,469,Annapurna Foods Family Restaurant,,,1320.8,2023,1,January,Tuesday,1,3,False,Winter,Extra Large
9511,2023-06-17,1450,User_1450,Pune,Gold,366,Swagath Mess Chinese,,,814.33,2023,6,June,Saturday,2,24,True,Summer,Large
9512,2023-05-20,189,User_189,Bangalore,Gold,31,Udupi Delights North Indian,Mexican,4.7,815.84,2023,5,May,Saturday,2,20,True,Spring,Large
9513,2023-12-23,515,User_515,Chennai,Regular,434,Amma Kitchen Punjabi,,,1459.76,2023,12,December,Saturday,4,51,True,Winter,Extra Large
9514,2023-06-29,1854,User_1854,Chennai,Gold,81,Darbar Mess Chinese,Chinese,3.2,1444.56,2023,6,June,Thursday,2,26,False,Summer,Extra Large
9515,2023-12-27,2833,User_2833,Chennai,Gold,113,Darbar Biryani Pure Veg,Chinese,5.0,1200.02,2023,12,December,Wednesday,4,52,False,Winter,Extra Large
9516,2023-11-16,2722,User_2722,Pune,Gold,206,Swagath Biryani Non-Veg,Mexican,3.2,815.5,2023,11,November,Thursday,4,46,False,Fall,Large
9517,2023-02-24,2215,User_2215,Pune,Gold,102,Darbar Foods Andhra,Italian,4.9,1181.25,2023,2,February,Friday,1,8,False,Winter,Extra Large
9518,2023-11-22,117,User_117,Pune,Regular,331,Spice Biryani Non-Veg,,,798.87,2023,11,November,Wednesday,4,47,False,Fall,Large
9519,2023-02-04,1177,User_1177,Bangalore,Regular,64,New Restaurant Chinese,Chinese,4.5,1328.19,2023,2,February,Saturday,1,5,True,Winter,Extra Large
9520,2023-08-30,2623,User_2623,Pune,Gold,371,Sai Dhaba Family Restaurant,,,257.78,2023,8,August,Wednesday,3,35,False,Summer,Small
9521,2023-07-27,199,User_199,Pune,Gold,206,Swagath Biryani Non-Veg,Mexican,3.2,1020.93,2023,7,July,Thursday,3,30,False,Summer,Extra Large
9522,2023-06-21,2807,User_2807,Pune,Gold,122,Amma Eatery Non-Veg,Indian,3.9,1408.36,2023,6,June,Wednesday,2,25,False,Summer,Extra Large
9523,2023-11-24,1216,User_1216,Bangalore,Regular,494,Hotel Restaurant North Indian,,,1323.57,2023,11,November,Friday,4,47,False,Fall,Extra Large
9524,2023-05-19,874,User_874,Pune,Gold,249,Royal Kitchen North Indian,Italian,4.7,1444.13,2023,5,May,Friday,2,20,False,Spring,Extra Large
9525,2023-08-21,2278,User_2278,Bangalore,Gold,395,Royal Restaurant Punjabi,,,1369.87,2023,8,August,Monday,3,34,False,Summer,Extra Large
9526,2023-08-24,2008,User_2008,Bangalore,Gold,388,Spice Cafe South Indian,,,1203.16,2023,8,August,Thursday,3,34,False,Summer,Extra Large
9527,2023-03-07,2487,User_2487,Hyderabad,Gold,402,Sai Restaurant Andhra,,,259.06,2023,3,March,Tuesday,1,10,False,Spring,Small
9528,2023-06-20,1824,User_1824,Bangalore,Regular,471,Swagath Tiffins Punjabi,,,1445.88,2023,6,June,Tuesday,2,25,False,Summer,Extra Large
9529,2023-02-13,1426,User_1426,Bangalore,Regular,374,Annapurna Curry House Multicuisine,,,816.91,2023,2,February,Monday,1,7,False,Winter,Large
9530,2023-12-28,2528,User_2528,Hyderabad,Gold,44,Classic Dhaba Pure Veg,Indian,3.9,207.22,2023,12,December,Thursday,4,52,False,Winter,Small
9531,2023-07-19,918,User_918,Bangalore,Gold,425,Ruchi Curry House Punjabi,,,121.96,2023,7,July,Wednesday,3,29,False,Summer,Small
9532,2023-04-14,2688,User_2688,Bangalore,Regular,106,Spice Foods Non-Veg,Indian,4.8,657.47,2023,4,April,Friday,2,15,False,Spring,Large
9533,2023-02-13,2234,User_2234,Bangalore,Gold,366,Swagath Mess Chinese,,,1367.9,2023,2,February,Monday,1,7,False,Winter,Extra Large
9534,2023-06-17,1669,User_1669,Hyderabad,Regular,174,Amma Biryani North Indian,Mexican,3.1,906.35,2023,6,June,Saturday,2,24,True,Summer,Extra Large
9535,2023-10-20,2556,User_2556,Chennai,Gold,481,Sai Restaurant Non-Veg,,,474.48,2023,10,October,Friday,4,42,False,Fall,Medium
9536,2023-06-06,1323,User_1323,Chennai,Regular,67,Swagath Tiffins Andhra,Mexican,4.1,717.74,2023,6,June,Tuesday,2,23,False,Summer,Large
9537,2023-01-28,1127,User_1127,Pune,Gold,156,Sri Tiffins North Indian,Italian,3.8,1315.19,2023,1,January,Saturday,1,4,True,Winter,Extra Large
9538,2023-03-07,621,User_621,Bangalore,Regular,212,Sai Delights North Indian,Indian,3.2,1331.1,2023,3,March,Tuesday,1,10,False,Spring,Extra Large
9539,2023-06-07,1515,User_1515,Bangalore,Regular,484,Taste of Biryani Punjabi,,,1350.38,2023,6,June,Wednesday,2,23,False,Summer,Extra Large
9540,2023-08-22,1594,User_1594,Bangalore,Regular,464,Ruchi Cafe Multicuisine,,,776.45,2023,8,August,Tuesday,3,34,False,Summer,Large
9541,2023-03-06,2175,User_2175,Pune,Regular,380,Classic Kitchen Family Restaurant,,,942.01,2023,3,March,Monday,1,10,False,Spring,Extra Large
9542,2023-01-06,555,User_555,Bangalore,Regular,133,Spice Foods Non-Veg,Italian,4.5,1229.74,2023,1,January,Friday,1,1,False,Winter,Extra Large
9543,2024-01-01,2683,User_2683,Pune,Gold,162,New Foods Multicuisine,Italian,3.3,123.55,2024,1,January,Monday,1,1,False,Winter,Small
9544,2023-09-02,1955,User_1955,Chennai,Gold,218,Sai Foods Pure Veg,Indian,4.1,1156.3,2023,9,September,Saturday,3,35,True,Fall,Extra Large
9545,2023-09-06,2104,User_2104,Bangalore,Gold,339,Annapurna Eatery South Indian,,,434.51,2023,9,September,Wednesday,3,36,False,Fall,Medium
9546,2023-09-27,2528,User_2528,Hyderabad,Gold,340,Ruchi Tiffins Punjabi,,,136.19,2023,9,September,Wednesday,3,39,False,Fall,Small
9547,2023-06-05,251,User_251,Pune,Gold,185,Hotel Dhaba Non-Veg,Mexican,4.5,458.02,2023,6,June,Monday,2,23,False,Summer,Medium
9548,2023-05-01,1913,User_1913,Pune,Gold,53,Swagath Delights Andhra,Indian,4.5,561.88,2023,5,May,Monday,2,18,False,Spring,Medium
9549,2023-01-02,442,User_442,Chennai,Gold,268,Annapurna Biryani Multicuisine,Indian,3.8,102.21,2023,1,January,Monday,1,1,False,Winter,Small
9550,2023-06-29,748,User_748,Pune,Regular,242,Classic Dhaba Punjabi,Mexican,4.0,464.52,2023,6,June,Thursday,2,26,False,Summer,Medium
9551,2023-05-22,386,User_386,Pune,Regular,414,Darbar Delights South Indian,,,1033.41,2023,5,May,Monday,2,21,False,Spring,Extra Large
9552,2023-12-02,2437,User_2437,Pune,Gold,480,Ruchi Curry House South Indian,,,1421.32,2023,12,December,Saturday,4,48,True,Winter,Extra Large
9553,2023-05-30,1876,User_1876,Chennai,Gold,343,Sai Cafe Andhra,,,988.5,2023,5,May,Tuesday,2,22,False,Spring,Extra Large
9554,2023-10-29,1337,User_1337,Bangalore,Regular,424,Sai Cafe Family Restaurant,,,843.46,2023,10,October,Sunday,4,43,True,Fall,Large
9555,2023-03-09,202,User_202,Chennai,Regular,26,Spice Eatery Family Restaurant,Chinese,4.6,1398.82,2023,3,March,Thursday,1,10,False,Spring,Extra Large
9556,2023-03-30,2328,User_2328,Bangalore,Regular,287,Amma Cafe South Indian,,,559.0,2023,3,March,Thursday,1,13,False,Spring,Medium
9557,2023-06-19,2562,User_2562,Pune,Regular,396,Taste of Delights Non-Veg,,,1333.71,2023,6,June,Monday,2,25,False,Summer,Extra Large
9558,2023-11-23,1769,User_1769,Hyderabad,Gold,271,Hotel Curry House North Indian,Chinese,3.8,672.74,2023,11,November,Thursday,4,47,False,Fall,Large
9559,2023-03-21,387,User_387,Bangalore,Regular,10,Darbar Restaurant Andhra,Chinese,3.4,1473.31,2023,3,March,Tuesday,1,12,False,Spring,Extra Large
9560,2023-10-22,1841,User_1841,Chennai,Regular,405,Royal Dhaba Punjabi,,,789.65,2023,10,October,Sunday,4,42,True,Fall,Large
9561,2023-10-24,2377,User_2377,Bangalore,Regular,29,Spice Kitchen Pure Veg,Italian,3.0,140.73,2023,10,October,Tuesday,4,43,False,Fall,Small
9562,2023-06-07,946,User_946,Hyderabad,Regular,482,Classic Tiffins Pure Veg,,,1288.56,2023,6,June,Wednesday,2,23,False,Summer,Extra Large
9563,2023-02-03,1578,User_1578,Pune,Gold,500,Grand Eatery Family Restaurant,,,455.83,2023,2,February,Friday,1,5,False,Winter,Medium
9564,2023-03-29,1219,User_1219,Bangalore,Regular,185,Hotel Dhaba Non-Veg,Mexican,4.5,592.77,2023,3,March,Wednesday,1,13,False,Spring,Medium
9565,2023-09-28,1107,User_1107,Pune,Gold,133,Spice Foods Non-Veg,Italian,4.5,203.69,2023,9,September,Thursday,3,39,False,Fall,Small
9566,2023-07-09,1081,User_1081,Hyderabad,Gold,245,Classic Biryani North Indian,Mexican,3.5,1429.76,2023,7,July,Sunday,3,27,True,Summer,Extra Large
9567,2023-11-18,1564,User_1564,Chennai,Gold,154,Spice Biryani Multicuisine,Chinese,4.7,202.44,2023,11,November,Saturday,4,46,True,Fall,Small
9568,2023-05-03,2112,User_2112,Bangalore,Gold,101,Sai Kitchen South Indian,Mexican,3.9,306.91,2023,5,May,Wednesday,2,18,False,Spring,Medium
9569,2023-01-26,156,User_156,Hyderabad,Regular,107,Spice Kitchen Punjabi,Mexican,4.0,1407.33,2023,1,January,Thursday,1,4,False,Winter,Extra Large
9570,2023-12-25,263,User_263,Hyderabad,Regular,329,Spice Tiffins Pure Veg,,,728.06,2023,12,December,Monday,4,52,False,Winter,Large
9571,2023-09-06,1967,User_1967,Hyderabad,Regular,424,Sai Cafe Family Restaurant,,,971.74,2023,9,September,Wednesday,3,36,False,Fall,Extra Large
9572,2023-04-21,79,User_79,Hyderabad,Regular,105,Amma Curry House South Indian,Mexican,4.2,267.37,2023,4,April,Friday,2,16,False,Spring,Small
9573,2023-01-30,104,User_104,Hyderabad,Gold,320,Hotel Cafe Multicuisine,,,1032.27,2023,1,January,Monday,1,5,False,Winter,Extra Large
9574,2023-06-07,2412,User_2412,Chennai,Gold,150,Sri Cafe Non-Veg,Indian,4.2,794.73,2023,6,June,Wednesday,2,23,False,Summer,Large
9575,2023-11-22,1125,User_1125,Chennai,Gold,116,Grand Cafe Punjabi,Chinese,4.2,1460.97,2023,11,November,Wednesday,4,47,False,Fall,Extra Large
9576,2023-12-05,2914,User_2914,Pune,Regular,391,Sri Biryani Family Restaurant,,,344.62,2023,12,December,Tuesday,4,49,False,Winter,Medium
9577,2023-10-25,2195,User_2195,Bangalore,Regular,89,Amma Eatery Punjabi,Indian,4.3,353.91,2023,10,October,Wednesday,4,43,False,Fall,Medium
9578,2023-03-02,1745,User_1745,Hyderabad,Gold,293,Royal Eatery South Indian,,,700.86,2023,3,March,Thursday,1,9,False,Spring,Large
9579,2023-05-08,2832,User_2832,Hyderabad,Gold,121,Sri Delights Non-Veg,Indian,4.1,488.63,2023,5,May,Monday,2,19,False,Spring,Medium
9580,2023-11-16,780,User_780,Bangalore,Gold,296,Grand Restaurant Multicuisine,,,1473.65,2023,11,November,Thursday,4,46,False,Fall,Extra Large
9581,2023-01-31,2228,User_2228,Chennai,Regular,310,Spice Cafe Pure Veg,,,1370.6,2023,1,January,Tuesday,1,5,False,Winter,Extra Large
9582,2023-08-09,1373,User_1373,Hyderabad,Regular,66,Swagath Dhaba Punjabi,Italian,4.7,171.5,2023,8,August,Wednesday,3,32,False,Summer,Small
9583,2023-08-06,158,User_158,Hyderabad,Gold,227,Udupi Curry House Chinese,Italian,3.5,587.59,2023,8,August,Sunday,3,31,True,Summer,Medium
9584,2023-09-13,1791,User_1791,Hyderabad,Gold,273,Swagath Delights Andhra,Indian,3.9,1294.51,2023,9,September,Wednesday,3,37,False,Fall,Extra Large
9585,2023-03-09,2743,User_2743,Hyderabad,Regular,399,Swagath Cafe Multicuisine,,,768.61,2023,3,March,Thursday,1,10,False,Spring,Large
9586,2023-06-23,358,User_358,Bangalore,Gold,451,Classic Curry House Andhra,,,651.87,2023,6,June,Friday,2,25,False,Summer,Large
9587,2023-05-29,1345,User_1345,Pune,Regular,47,Ruchi Cafe Punjabi,Indian,3.4,982.34,2023,5,May,Monday,2,22,False,Spring,Extra Large
9588,2023-02-19,2312,User_2312,Bangalore,Regular,69,Classic Tiffins Punjabi,Chinese,4.9,264.82,2023,2,February,Sunday,1,7,True,Winter,Small
9589,2023-01-30,2738,User_2738,Pune,Gold,297,Grand Tiffins Andhra,,,621.32,2023,1,January,Monday,1,5,False,Winter,Large
9590,2023-03-13,110,User_110,Hyderabad,Gold,387,New Tiffins Andhra,,,645.74,2023,3,March,Monday,1,11,False,Spring,Large
9591,2023-12-30,694,User_694,Bangalore,Gold,206,Swagath Biryani Non-Veg,Mexican,3.2,1264.96,2023,12,December,Saturday,4,52,True,Winter,Extra Large
9592,2023-03-20,1993,User_1993,Pune,Gold,183,Taste of Biryani Non-Veg,Chinese,3.7,813.64,2023,3,March,Monday,1,12,False,Spring,Large
9593,2023-03-22,807,User_807,Chennai,Gold,25,Swagath Cafe Punjabi,Chinese,3.7,1139.07,2023,3,March,Wednesday,1,12,False,Spring,Extra Large
9594,2023-06-13,1392,User_1392,Hyderabad,Regular,50,Taste of Cafe Punjabi,Mexican,4.8,1479.25,2023,6,June,Tuesday,2,24,False,Summer,Extra Large
9595,2023-04-06,94,User_94,Chennai,Regular,227,Udupi Curry House Chinese,Italian,3.5,965.3,2023,4,April,Thursday,2,14,False,Spring,Extra Large
9596,2023-01-28,788,User_788,Bangalore,Gold,328,Ruchi Curry House Andhra,,,1086.24,2023,1,January,Saturday,1,4,True,Winter,Extra Large
9597,2023-02-02,1918,User_1918,Bangalore,Regular,365,Udupi Kitchen Multicuisine,,,1177.66,2023,2,February,Thursday,1,5,False,Winter,Extra Large
9598,2023-04-30,1387,User_1387,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2,771.07,2023,4,April,Sunday,2,17,True,Spring,Large
9599,2023-02-26,672,User_672,Bangalore,Regular,118,Amma Mess Pure Veg,Mexican,3.8,1364.27,2023,2,February,Sunday,1,8,True,Winter,Extra Large
9600,2023-08-27,275,User_275,Pune,Regular,27,Darbar Dhaba Pure Veg,Italian,4.4,751.02,2023,8,August,Sunday,3,34,True,Summer,Large
9601,2023-07-14,102,User_102,Hyderabad,Regular,476,Royal Curry House Multicuisine,,,531.97,2023,7,July,Friday,3,28,False,Summer,Medium
9602,2023-04-24,2759,User_2759,Hyderabad,Regular,201,Spice Cafe Pure Veg,Mexican,3.4,1340.91,2023,4,April,Monday,2,17,False,Spring,Extra Large
9603,2023-10-05,1573,User_1573,Chennai,Gold,55,Darbar Restaurant Multicuisine,Indian,3.5,624.27,2023,10,October,Thursday,4,40,False,Fall,Large
9604,2023-03-09,2585,User_2585,Pune,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,583.32,2023,3,March,Thursday,1,10,False,Spring,Medium
9605,2023-03-03,2334,User_2334,Pune,Gold,160,Hotel Tiffins Pure Veg,Chinese,4.2,332.22,2023,3,March,Friday,1,9,False,Spring,Medium
9606,2023-02-20,2866,User_2866,Hyderabad,Regular,150,Sri Cafe Non-Veg,Indian,4.2,1459.67,2023,2,February,Monday,1,8,False,Winter,Extra Large
9607,2023-01-13,2708,User_2708,Bangalore,Gold,224,Darbar Kitchen Non-Veg,Chinese,4.8,1137.8,2023,1,January,Friday,1,2,False,Winter,Extra Large
9608,2023-04-18,789,User_789,Pune,Regular,61,Hotel Curry House North Indian,Italian,4.4,1078.51,2023,4,April,Tuesday,2,16,False,Spring,Extra Large
9609,2023-01-02,1766,User_1766,Hyderabad,Regular,389,Ruchi Mess Multicuisine,,,1186.33,2023,1,January,Monday,1,1,False,Winter,Extra Large
9610,2023-12-27,1778,User_1778,Pune,Gold,269,Udupi Mess Pure Veg,Indian,3.5,617.49,2023,12,December,Wednesday,4,52,False,Winter,Large
9611,2023-03-13,2447,User_2447,Chennai,Regular,323,Taste of Mess Chinese,,,1217.95,2023,3,March,Monday,1,11,False,Spring,Extra Large
9612,2023-10-10,720,User_720,Hyderabad,Gold,214,Amma Foods North Indian,Chinese,3.4,1106.01,2023,10,October,Tuesday,4,41,False,Fall,Extra Large
9613,2023-02-09,2844,User_2844,Chennai,Regular,42,Udupi Mess North Indian,Chinese,3.2,1224.96,2023,2,February,Thursday,1,6,False,Winter,Extra Large
9614,2023-02-01,1036,User_1036,Bangalore,Regular,396,Taste of Delights Non-Veg,,,1408.05,2023,2,February,Wednesday,1,5,False,Winter,Extra Large
9615,2023-06-27,1224,User_1224,Hyderabad,Gold,13,Taste of Mess Punjabi,Indian,4.6,1432.21,2023,6,June,Tuesday,2,26,False,Summer,Extra Large
9616,2023-03-29,540,User_540,Pune,Gold,278,Swagath Mess Non-Veg,,,329.65,2023,3,March,Wednesday,1,13,False,Spring,Medium
9617,2023-05-20,1592,User_1592,Hyderabad,Gold,334,Darbar Tiffins Family Restaurant,,,1300.64,2023,5,May,Saturday,2,20,True,Spring,Extra Large
9618,2023-05-30,2541,User_2541,Pune,Regular,108,Darbar Curry House North Indian,Chinese,4.0,1040.04,2023,5,May,Tuesday,2,22,False,Spring,Extra Large
9619,2023-10-12,394,User_394,Pune,Gold,251,Grand Curry House Andhra,Chinese,3.9,267.47,2023,10,October,Thursday,4,41,False,Fall,Small
9620,2023-12-28,60,User_60,Chennai,Gold,463,Hotel Delights Chinese,,,185.37,2023,12,December,Thursday,4,52,False,Winter,Small
9621,2023-11-29,2922,User_2922,Chennai,Gold,481,Sai Restaurant Non-Veg,,,660.75,2023,11,November,Wednesday,4,48,False,Fall,Large
9622,2023-10-27,641,User_641,Hyderabad,Gold,199,Sri Eatery Chinese,Italian,3.4,1466.77,2023,10,October,Friday,4,43,False,Fall,Extra Large
9623,2023-02-05,1582,User_1582,Hyderabad,Regular,39,Ruchi Delights South Indian,Indian,4.8,875.86,2023,2,February,Sunday,1,5,True,Winter,Large
9624,2023-09-12,1680,User_1680,Pune,Regular,377,Amma Kitchen Pure Veg,,,927.23,2023,9,September,Tuesday,3,37,False,Fall,Extra Large
9625,2023-09-04,2361,User_2361,Bangalore,Gold,490,Swagath Curry House Punjabi,,,251.18,2023,9,September,Monday,3,36,False,Fall,Small
9626,2023-05-01,1308,User_1308,Bangalore,Regular,262,Hotel Cafe Punjabi,Chinese,4.9,1127.68,2023,5,May,Monday,2,18,False,Spring,Extra Large
9627,2023-12-09,2086,User_2086,Pune,Regular,458,Swagath Mess Pure Veg,,,1085.19,2023,12,December,Saturday,4,49,True,Winter,Extra Large
9628,2023-09-15,1176,User_1176,Chennai,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4,304.74,2023,9,September,Friday,3,37,False,Fall,Medium
9629,2023-01-19,813,User_813,Bangalore,Gold,406,Spice Foods Non-Veg,,,497.12,2023,1,January,Thursday,1,3,False,Winter,Medium
9630,2023-01-05,509,User_509,Bangalore,Regular,93,Swagath Cafe Multicuisine,Chinese,4.9,606.18,2023,1,January,Thursday,1,1,False,Winter,Large
9631,2023-11-24,2075,User_2075,Hyderabad,Gold,140,Royal Tiffins Punjabi,Italian,3.3,805.41,2023,11,November,Friday,4,47,False,Fall,Large
9632,2023-02-08,2113,User_2113,Chennai,Gold,300,Ruchi Mess Punjabi,,,312.91,2023,2,February,Wednesday,1,6,False,Winter,Medium
9633,2023-06-01,14,User_14,Bangalore,Gold,225,Darbar Tiffins Chinese,Italian,4.2,838.87,2023,6,June,Thursday,2,22,False,Summer,Large
9634,2023-09-16,328,User_328,Pune,Gold,483,Darbar Restaurant Family Restaurant,,,454.71,2023,9,September,Saturday,3,37,True,Fall,Medium
9635,2023-04-15,1313,User_1313,Bangalore,Regular,102,Darbar Foods Andhra,Italian,4.9,606.36,2023,4,April,Saturday,2,15,True,Spring,Large
9636,2023-12-22,894,User_894,Chennai,Regular,243,Grand Tiffins South Indian,Chinese,4.8,347.39,2023,12,December,Friday,4,51,False,Winter,Medium
9637,2023-05-07,617,User_617,Chennai,Regular,337,Annapurna Tiffins Chinese,,,467.94,2023,5,May,Sunday,2,18,True,Spring,Medium
